parm_i,parm_j,v
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,2.10094390288e-07
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,.0000199757193236
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-7.40218816050e-07
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,5.33947457208e-16
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-2.13697379122e-17
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-1.18034107235e-15
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,4.69891293701e-17
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_yeartemp1,1.33283470483e-08
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_yeartemp2,-3.61411084537e-10
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_yeartemp1,-7.10426254255e-19
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_yeartemp2,1.92040897985e-20
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,2.76562811801e-09
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-1.05374916464e-10
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-9.99146890981e-09
c.indp1#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,3.70421335203e-10
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-2.98109353775e-19
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,1.30366740576e-20
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,6.15283273139e-19
c.indp1#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-2.22996563618e-20
c.indp1#c.indf1#c.FD_temp2,DumIncG1F1P1,-.0000895346368057
c.indp1#c.indf1#c.FD_temp2,o.DumIncG2F1P1,0
c.indp1#c.indf1#c.FD_temp2,DumIncG1F1P2,-2.13948317743e-14
c.indp1#c.indf1#c.FD_temp2,o.DumIncG2F1P2,0
c.indp1#c.indf1#c.FD_temp2,_cons,-.0000340695901009
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp1,2.51941708617e-09
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp2,-5.87367289914e-11
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp3,9.85365256191e-14
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_temp4,-3.29575085740e-16
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp1,-8.59938231184e-20
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp2,2.56624924652e-21
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp3,-2.42624141689e-25
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_temp4,-4.25447423011e-27
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_precip1,-5.07203650238e-13
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_precip2,2.87319009811e-15
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_precip1,2.22925264645e-26
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_precip2,-1.80848637768e-27
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_hdd20_TINVtemp1,8.71071996718e-15
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_cdd20_TINVtemp1,6.61880153337e-14
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_hdd20_TINVtemp2,-7.66091357352e-16
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_cdd20_TINVtemp2,-1.27256050715e-15
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_hdd20_TINVtemp1,-5.16117494753e-26
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_cdd20_TINVtemp1,-3.77128142762e-25
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_hdd20_TINVtemp2,2.61064481288e-27
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_cdd20_TINVtemp2,7.12620979446e-27
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,-3.78444978767e-09
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,1.05508760595e-08
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,-2.40499837676e-19
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,-3.33226131817e-20
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-4.22381169581e-10
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,1.19468649980e-11
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-1.51115586543e-10
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,3.85102676343e-12
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-2.37506729460e-20
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,9.91847358711e-22
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,5.25381642710e-20
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-2.03843161434e-21
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_yeartemp1,-1.24331019178e-12
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_yeartemp2,2.73891172131e-14
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_yeartemp1,4.42539530048e-23
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_yeartemp2,-1.09923799940e-24
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,2.13228832362e-13
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-6.01807971805e-15
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,7.07726497190e-14
c.indp1#c.indf1#c.FD_temp3,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-1.82646206666e-15
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,1.25599784958e-23
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-6.08219200941e-25
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-3.03296417589e-23
c.indp1#c.indf1#c.FD_temp3,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,9.53249938509e-25
c.indp1#c.indf1#c.FD_temp3,DumIncG1F1P1,1.31327233501e-07
c.indp1#c.indf1#c.FD_temp3,o.DumIncG2F1P1,0
c.indp1#c.indf1#c.FD_temp3,DumIncG1F1P2,1.42639946093e-18
c.indp1#c.indf1#c.FD_temp3,o.DumIncG2F1P2,0
c.indp1#c.indf1#c.FD_temp3,_cons,5.13445677897e-09
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp1,4.64991480103e-11
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp2,-1.06288732660e-12
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp3,-3.29575085740e-16
c.indp1#c.indf1#c.FD_temp4,c.indp1#c.indf1#c.FD_temp4,2.70890968180e-17
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp1,-1.91973767573e-21
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp2,5.51435013154e-23
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp3,-6.32810240214e-27
c.indp1#c.indf1#c.FD_temp4,c.indp2#c.indf1#c.FD_temp4,-9.09780112409e-29
