parm_i,parm_j,v
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-3.37738449839e-08
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-4.05334600660e-07
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,1.74923535272e-08
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_yeartemp1,7.18662286766e-21
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_yeartemp2,-2.69900213165e-22
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_yeartemp1,-2.46854233266e-10
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_yeartemp2,9.88520577984e-12
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,2.87414677902e-21
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-1.19773722859e-22
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-6.13876163919e-21
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,2.35715109586e-22
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-4.04685885624e-10
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,1.69333459296e-11
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,2.01290448084e-10
c.indp2#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-8.72832077677e-12
c.indp2#c.indf1#c.FD_precip1,DumIncG1F1P1,-1.11575550375e-15
c.indp2#c.indf1#c.FD_precip1,o.DumIncG2F1P1,0
c.indp2#c.indf1#c.FD_precip1,DumIncG1F1P2,.0002296202874672
c.indp2#c.indf1#c.FD_precip1,o.DumIncG2F1P2,0
c.indp2#c.indf1#c.FD_precip1,_cons,3.51148397641e-09
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp1,1.89156656065e-20
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp2,-5.89119613113e-22
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp1,-3.98671620668e-10
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp2,1.40275918783e-11
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_precip1,7.23657814378e-25
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_precip2,3.32545824268e-28
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_precip1,-1.57982649062e-11
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_precip2,2.29999171645e-14
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,-6.15922732025e-20
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,1.00114373714e-19
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,-2.68634791145e-09
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,-4.17700234520e-08
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,6.70984315356e-21
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-2.95915215175e-22
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-1.53137558941e-20
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,7.71709220279e-22
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-5.52899417928e-10
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,2.34707322234e-11
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,7.01306484427e-10
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-3.12026750992e-11
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_yeartemp1,-9.62416352247e-24
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_yeartemp2,3.47150337490e-25
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_yeartemp1,1.97050511932e-13
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_yeartemp2,-7.04066315923e-15
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-3.69048995840e-24
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,1.57676712273e-25
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,8.05142154474e-24
c.indp2#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-3.09202089894e-25
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,2.77462079711e-13
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-1.17806141144e-14
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-3.48442200410e-13
c.indp2#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,1.55466560974e-14
c.indp2#c.indf1#c.FD_precip2,DumIncG1F1P1,1.45292491889e-18
c.indp2#c.indf1#c.FD_precip2,o.DumIncG2F1P1,0
c.indp2#c.indf1#c.FD_precip2,DumIncG1F1P2,-3.03138083124e-07
c.indp2#c.indf1#c.FD_precip2,o.DumIncG2F1P2,0
c.indp2#c.indf1#c.FD_precip2,_cons,-7.99467294782e-12
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_temp1,-.0014976889225373
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_temp2,.0000347302833907
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_temp1,1.52428562858e-13
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_temp2,-5.14970012978e-15
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_precip1,3.04323270069e-06
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_precip2,-4.05852540388e-09
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_precip1,4.70280368180e-17
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_precip2,-6.15922732025e-20
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,.2415907672613428
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,-.0511758738066921
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,4.09013394177e-13
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,-3.02624026148e-13
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-.0006971921474077
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,.0000246074701717
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,.000732901133192
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-.0000399637396778
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,1.50056555977e-13
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-6.57369248438e-15
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-2.00868384478e-13
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,7.79357469363e-15
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_yeartemp1,7.33223791213e-07
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_yeartemp2,-1.71033868235e-08
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_yeartemp1,-7.77042590933e-17
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_yeartemp2,2.51647048406e-18
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,3.36914744290e-07
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-1.20768980297e-08
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-3.51924505651e-07
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,1.97351654688e-08
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-8.02549037223e-17
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,3.06518317777e-18
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,9.35376796916e-17
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-3.48084534187e-18
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,DumIncG1F1P1,-2.661041450925446
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,o.DumIncG2F1P1,0
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,DumIncG1F1P2,-3.66651264796e-12
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,o.DumIncG2F1P2,0
c.indp1#c.indf1#c.FD_I1lgdppc_MA15,_cons,-.0045293397658963
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_temp1,.0035134093803558
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_temp2,-.0000811968147891
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_temp1,-2.55196039147e-13
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_temp2,8.49852072983e-15
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_precip1,-1.86859256516e-07
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_precip2,1.36184579668e-09
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_precip1,-7.72675942674e-17
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_precip2,1.00114373714e-19
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,-.0511758738066921
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,1.130221081913987
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,-7.17180306569e-13
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,5.31105731998e-13
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,.0002508951382638
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-.0000111254654504
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,.0039842531635562
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-.0001577048247009
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-2.38659644583e-13
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,1.04533152917e-14
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,3.26961935466e-13
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-1.27366226447e-14
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_yeartemp1,-1.74886784077e-06
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_yeartemp2,4.04692682787e-08
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_yeartemp1,1.28663500579e-16
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_yeartemp2,-4.16173046572e-18
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-1.15233773521e-07
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,5.37995016446e-09
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-2.08547797267e-06
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,8.06820539460e-08
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,1.29022459435e-16
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-4.90091034551e-18
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-1.56404261859e-16
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,5.79934580577e-18
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,DumIncG1F1P1,10.7426554933412
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,o.DumIncG2F1P1,0
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,DumIncG1F1P2,6.46262388547e-12
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,o.DumIncG2F1P2,0
c.indp1#c.indf1#c.FD_I2lgdppc_MA15,_cons,.005642419960581
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_temp1,-1.55328175831e-13
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_temp2,4.94294668855e-15
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_temp1,-.0364364658901272
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_temp2,.0008618277376694
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_precip1,-7.31343270640e-18
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_precip2,1.27739530412e-21
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_precip1,2.71305316671e-06
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_precip2,-2.68634791145e-09
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,4.09013394177e-13
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,-7.17180306569e-13
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,12.37226317294993
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,-1.790132377855433
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-3.12018344750e-14
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,1.93239251933e-15
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,6.03498136988e-14
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-3.96255500539e-15
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-.0362948683358677
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,.0014686565842553
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-.0323555338840741
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,.0009141388241075
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_yeartemp1,1.03510952843e-16
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_yeartemp2,-2.81493490228e-18
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_yeartemp1,.000017770345832
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_yeartemp2,-4.21912007402e-07
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,1.55774066843e-17
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-9.74329813201e-19
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-3.92146933800e-17
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,1.32153896616e-18
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,.0000168776935323
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-7.11279965937e-07
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,.0000164333374611
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-4.62494348216e-07
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,DumIncG1F1P1,-8.23508944662e-12
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,o.DumIncG2F1P1,0
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,DumIncG1F1P2,-109.2671314383744
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,o.DumIncG2F1P2,0
c.indp2#c.indf1#c.FD_I1lgdppc_MA15,_cons,-.002304720118235
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_temp1,1.07733086954e-13
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_temp2,-3.36304637209e-15
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_temp1,.032884617792023
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_temp2,-.0006176007926296
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_precip1,4.53736421875e-18
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_precip2,1.77373219316e-22
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_precip1,.0000323856385766
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_precip2,-4.17700234520e-08
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,-3.02624026148e-13
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,5.31105731998e-13
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,-1.790132377855433
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,2.697760484662093
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,2.76786729557e-14
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-1.47195277289e-15
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-5.48344638352e-14
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,3.06600841648e-15
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-.0030819407095075
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,.000103684063209
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,.0069828986743129
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-.0002752062460198
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_yeartemp1,-6.13376302322e-17
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_yeartemp2,1.92998061732e-18
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_yeartemp1,-.0000162270713865
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_yeartemp2,3.04760630061e-07
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-1.43952589739e-17
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,7.52677313495e-19
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,2.97269735547e-17
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-1.06139772525e-18
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,1.74608827786e-06
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-5.59582020838e-08
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-3.70629949583e-06
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,1.41124916032e-07
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,DumIncG1F1P1,7.34262729348e-12
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,o.DumIncG2F1P1,0
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,DumIncG1F1P2,34.62637549574175
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,o.DumIncG2F1P2,0
c.indp2#c.indf1#c.FD_I2lgdppc_MA15,_cons,.0019269834838964
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp1#c.indf1#c.FD_temp1,.0000736837336345
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp1#c.indf1#c.FD_temp2,-2.91009254380e-06
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp2#c.indf1#c.FD_temp1,-1.55270877610e-14
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp2#c.indf1#c.FD_temp2,5.62013653956e-16
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp1#c.indf1#c.FD_precip1,-6.28872552655e-08
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp1#c.indf1#c.FD_precip2,7.00668828684e-11
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp2#c.indf1#c.FD_precip1,-5.18569702697e-18
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp2#c.indf1#c.FD_precip2,6.70984315356e-21
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,-.0006971921474077
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,.0002508951382638
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,-3.12018344750e-14
c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,2.76786729557e-14
