parm_i,parm_j,v
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_precip2,3.022790208091762
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,-3.60136708458e-15
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,9.94423089879e-15
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,.0009513958137262
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,-.0006989745807435
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,7.38593657903e-16
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-2.77387785273e-17
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-1.23407529665e-16
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-1.76971125534e-19
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-.0000152108208246
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,6.70058861962e-07
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,.0000392355867088
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-1.34591395402e-06
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_yeartemp1,-9.72716491328e-19
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_yeartemp2,3.01818695675e-20
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_yeartemp1,1.13297920400e-07
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_yeartemp2,-2.54213832975e-09
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-3.62790084697e-19
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,1.52373241572e-20
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-4.82951326674e-20
c.indp2#c.indf1#c.FD_temp2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,2.62271414635e-21
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,7.59479734265e-09
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-3.36120709466e-10
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-1.96422385409e-08
c.indp2#c.indf1#c.FD_temp2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,6.75336575374e-10
c.indp2#c.indf1#c.FD_temp2,DumIncG1F1P1,1.29637137729e-13
c.indp2#c.indf1#c.FD_temp2,o.DumIncG2F1P1,0
c.indp2#c.indf1#c.FD_temp2,DumIncG1F1P2,-.0127181419334381
c.indp2#c.indf1#c.FD_temp2,o.DumIncG2F1P2,0
c.indp2#c.indf1#c.FD_temp2,_cons,-.0000109777415672
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp1,-.004434671923727
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp2,.0000476684589599
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp1,-5.37827548674e-13
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_temp2,1.27040645336e-14
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_precip1,2.611859415227609
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_precip2,-2059.49529248704
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_precip1,-2.42519647342e-12
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_precip2,4.34651091783e-09
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,.0810923744711333
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,-.016248512319464
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,-2.16755986217e-12
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,7.85171015732e-13
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-.0035980896721479
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,.0001076574597539
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,.0034519367396194
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-.0000676957040129
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,-2.64582879885e-14
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,2.57263975341e-15
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,3.11949930703e-13
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,-1.29699515968e-14
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_yeartemp1,2.22425515054e-06
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_yeartemp2,-2.40934138505e-08
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_yeartemp1,2.65633800836e-16
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_yeartemp2,-6.43850183151e-18
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,1.80922343811e-06
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-5.43098159947e-08
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-1.74301743252e-06
c.indp1#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,3.44245482002e-08
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,2.23049587003e-17
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,-1.17837957349e-18
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,-1.59209640454e-16
c.indp1#c.indf1#c.FD_precip1,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,6.37344119994e-18
c.indp1#c.indf1#c.FD_precip1,DumIncG1F1P1,-.8867740669253901
c.indp1#c.indf1#c.FD_precip1,o.DumIncG2F1P1,0
c.indp1#c.indf1#c.FD_precip1,DumIncG1F1P2,2.12962074525e-11
c.indp1#c.indf1#c.FD_precip1,o.DumIncG2F1P2,0
c.indp1#c.indf1#c.FD_precip1,_cons,-.0089582331835413
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp1,1.252896095967548
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_temp2,-.0279940912896255
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp1,2.79093591922e-10
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_temp2,-7.63130823451e-12
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_precip1,-2059.49529248704
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_precip2,3145716.056900295
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_precip1,2.14552224943e-09
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_precip2,-3.10521650344e-06
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_I1lgdppc_MA15,-126.5597977066683
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_I2lgdppc_MA15,72.71380947462103
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_I1lgdppc_MA15,9.42906260919e-10
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_I2lgdppc_MA15,-3.37526763007e-10
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,2.790588012564083
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-.0987990603316948
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-2.351909787088662
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,.0638946488106087
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp1,6.49929122544e-11
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I1temp2,-3.31871943415e-12
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp1,-2.18456806256e-10
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15I2temp2,9.01970135417e-12
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_yeartemp1,-.0006240567399721
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_yeartemp2,.0000141385635593
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_yeartemp1,-1.39091195618e-13
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_yeartemp2,3.45764337487e-15
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-.0013894814996262
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,.0000494629621816
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,.0011798512679292
c.indp1#c.indf1#c.FD_precip2,c.indp1#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-.0000323774919336
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp1,-3.15960034774e-14
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI1temp2,1.54270905882e-15
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp1,1.05463755334e-13
c.indp1#c.indf1#c.FD_precip2,c.indp2#c.indf1#c.FD_dc1_lgdppc_MA15yearI2temp2,-4.52475775392e-15
c.indp1#c.indf1#c.FD_precip2,DumIncG1F1P1,1820.743265814602
c.indp1#c.indf1#c.FD_precip2,o.DumIncG2F1P1,0
c.indp1#c.indf1#c.FD_precip2,DumIncG1F1P2,-9.18601731370e-09
c.indp1#c.indf1#c.FD_precip2,o.DumIncG2F1P2,0
c.indp1#c.indf1#c.FD_precip2,_cons,1.329268033281365
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp1,-3.90588804330e-13
c.indp2#c.indf1#c.FD_precip1,c.indp1#c.indf1#c.FD_temp2,1.32657486920e-14
